2.018000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,-4.232999801635742188e+00,-4.599999904632568359e+00,-4.341000080108642578e+00,-4.704999923706054688e+00,-4.425000190734863281e+00,-5.419000148773193359e+00,-5.201000213623046875e+00,-4.528999805450439453e+00,-5.046000003814697266e+00,-4.894000053405761719e+00,-5.467000007629394531e+00,-5.419000148773193359e+00,-5.310999870300292969e+00,-5.407999992370605469e+00,-4.678999900817871094e+00,-5.217000007629394531e+00,-4.856999874114990234e+00,-5.622000217437744141e+00,-5.445000171661376953e+00,-5.407999992370605469e+00,-5.389999866485595703e+00,-4.817999839782714844e+00,-4.093999862670898438e+00,-5.162000179290771484e+00,-5.747000217437744141e+00,-5.787000179290771484e+00,-5.623000144958496094e+00,-5.552000045776367188e+00,-4.502999782562255859e+00,-3.801000118255615234e+00,-4.598000049591064453e+00,-5.328000068664550781e+00,-5.769000053405761719e+00,-5.953999996185302734e+00,-5.921999931335449219e+00,-3.490000009536743164e+00,-4.019999980926513672e+00,-5.262000083923339844e+00,-5.622000217437744141e+00,-5.401000022888183594e+00,-5.546000003814697266e+00,-5.736999988555908203e+00,-3.946000099182128906e+00,-5.047999858856201172e+00,-5.349999904632568359e+00,-5.303999900817871094e+00,-5.122000217437744141e+00,-4.893000125885009766e+00,-4.882999897003173828e+00
2.018000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,-6.736999988555908203e+00,-7.390999794006347656e+00,-6.918000221252441406e+00,-7.518000125885009766e+00,-6.973999977111816406e+00,-8.788999557495117188e+00,-8.345000267028808594e+00,-7.353000164031982422e+00,-8.310999870300292969e+00,-8.041000366210937500e+00,-9.005000114440917969e+00,-8.909999847412109375e+00,-8.645999908447265625e+00,-8.730999946594238281e+00,-7.764999866485595703e+00,-8.619000434875488281e+00,-8.050000190734863281e+00,-9.343000411987304688e+00,-9.005999565124511719e+00,-8.873000144958496094e+00,-8.781000137329101562e+00,-7.986000061035156250e+00,-6.864999771118164062e+00,-8.640999794006347656e+00,-9.531999588012695312e+00,-9.597999572753906250e+00,-9.199000358581542969e+00,-9.010999679565429688e+00,-7.577000141143798828e+00,-6.563000202178955078e+00,-7.796999931335449219e+00,-8.909999847412109375e+00,-9.454999923706054688e+00,-9.548000335693359375e+00,-9.397000312805175781e+00,-6.111999988555908203e+00,-6.910999774932861328e+00,-8.810000419616699219e+00,-9.309000015258789062e+00,-8.994000434875488281e+00,-9.123999595642089844e+00,-9.217000007629394531e+00,-6.854000091552734375e+00,-8.565999984741210938e+00,-9.031999588012695312e+00,-8.958999633789062500e+00,-8.739999771118164062e+00,-8.510999679565429688e+00,-8.798000335693359375e+00
2.018000000000000000e+03,1.000000000000000000e+00,3.000000000000000000e+00,-2.808000087738037109e+00,-3.145999908447265625e+00,-2.948999881744384766e+00,-3.279000043869018555e+00,-2.990000009536743164e+00,-3.832999944686889648e+00,-3.529000043869018555e+00,-3.157000064849853516e+00,-3.601000070571899414e+00,-3.549999952316284180e+00,-4.118999958038330078e+00,-3.970000028610229492e+00,-3.707999944686889648e+00,-3.634999990463256836e+00,-3.280999898910522461e+00,-3.703000068664550781e+00,-3.512000083923339844e+00,-4.234000205993652344e+00,-3.927999973297119141e+00,-3.706000089645385742e+00,-3.529000043869018555e+00,-3.269000053405761719e+00,-2.790999889373779297e+00,-3.614000082015991211e+00,-4.098000049591064453e+00,-3.900000095367431641e+00,-3.615999937057495117e+00,-3.378000020980834961e+00,-2.982000112533569336e+00,-2.566999912261962891e+00,-3.082999944686889648e+00,-3.500999927520751953e+00,-3.588999986648559570e+00,-3.453000068664550781e+00,-3.319999933242797852e+00,-2.378000020980834961e+00,-2.628999948501586914e+00,-3.345000028610229492e+00,-3.523000001907348633e+00,-3.244999885559082031e+00,-3.151000022888183594e+00,-3.155999898910522461e+00,-2.595999956130981445e+00,-3.109999895095825195e+00,-3.273999929428100586e+00,-3.213999986648559570e+00,-3.006999969482421875e+00,-2.798000097274780273e+00,-2.618000030517578125e+00
2.018000000000000000e+03,1.000000000000000000e+00,4.000000000000000000e+00,6.529999971389770508e-01,1.620000004768371582e-01,4.250000119209289551e-01,7.100000232458114624e-02,3.880000114440917969e-01,-6.959999799728393555e-01,-4.230000078678131104e-01,2.599999904632568359e-01,-3.680000007152557373e-01,-1.899999976158142090e-01,-8.240000009536743164e-01,-7.599999904632568359e-01,-6.179999709129333496e-01,-6.610000133514404297e-01,-3.000000026077032089e-03,-5.590000152587890625e-01,-1.870000064373016357e-01,-1.080999970436096191e+00,-8.230000138282775879e-01,-7.639999985694885254e-01,-7.699999809265136719e-01,-1.700000017881393433e-01,6.309999823570251465e-01,-6.090000271797180176e-01,-1.274000048637390137e+00,-1.310999989509582520e+00,-1.055999994277954102e+00,-9.350000023841857910e-01,1.230000033974647522e-01,8.700000047683715820e-01,-4.600000008940696716e-02,-8.909999728202819824e-01,-1.307999968528747559e+00,-1.424000024795532227e+00,-1.388000011444091797e+00,1.276999950408935547e+00,6.370000243186950684e-01,-8.240000009536743164e-01,-1.223000049591064453e+00,-1.019000053405761719e+00,-1.203999996185302734e+00,-1.370000004768371582e+00,6.880000233650207520e-01,-6.240000128746032715e-01,-9.580000042915344238e-01,-9.340000152587890625e-01,-7.870000004768371582e-01,-6.190000176429748535e-01,-7.429999709129333496e-01
2.018000000000000000e+03,1.000000000000000000e+00,5.000000000000000000e+00,-5.769999980926513672e+00,-6.440999984741210938e+00,-6.063000202178955078e+00,-6.619999885559082031e+00,-6.144000053405761719e+00,-7.717999935150146484e+00,-7.322999954223632812e+00,-6.361999988555908203e+00,-7.252999782562255859e+00,-7.060999870300292969e+00,-7.919000148773193359e+00,-7.821000099182128906e+00,-7.580999851226806641e+00,-7.631000041961669922e+00,-6.708000183105468750e+00,-7.531000137329101562e+00,-7.065999984741210938e+00,-8.218999862670898438e+00,-7.881999969482421875e+00,-7.743999958038330078e+00,-7.705999851226806641e+00,-6.923999786376953125e+00,-5.967999935150146484e+00,-7.547999858856201172e+00,-8.354999542236328125e+00,-8.345999717712402344e+00,-8.017999649047851562e+00,-7.829999923706054688e+00,-6.550000190734863281e+00,-5.590000152587890625e+00,-6.754000186920166016e+00,-7.776000022888183594e+00,-8.260000228881835938e+00,-8.309000015258789062e+00,-8.189999580383300781e+00,-5.112999916076660156e+00,-5.888000011444091797e+00,-7.690000057220458984e+00,-8.145999908447265625e+00,-7.823999881744384766e+00,-7.931000232696533203e+00,-8.057999610900878906e+00,-5.839000225067138672e+00,-7.480000019073486328e+00,-7.897999763488769531e+00,-7.765999794006347656e+00,-7.532000064849853516e+00,-7.281000137329101562e+00,-7.412000179290771484e+00
2.018000000000000000e+03,1.000000000000000000e+00,6.000000000000000000e+00,-5.046999931335449219e+00,-5.758999824523925781e+00,-5.447000026702880859e+00,-5.914000034332275391e+00,-5.524000167846679688e+00,-6.892000198364257812e+00,-6.599999904632568359e+00,-5.506000041961669922e+00,-6.355000019073486328e+00,-6.028999805450439453e+00,-6.943999767303466797e+00,-6.896999835968017578e+00,-6.737999916076660156e+00,-6.841000080108642578e+00,-5.774000167846679688e+00,-6.632999897003173828e+00,-6.021999835968017578e+00,-7.222000122070312500e+00,-6.947000026702880859e+00,-6.868999958038330078e+00,-6.830999851226806641e+00,-5.999000072479248047e+00,-4.787000179290771484e+00,-6.578999996185302734e+00,-7.448999881744384766e+00,-7.493000030517578125e+00,-7.147999763488769531e+00,-6.980999946594238281e+00,-5.511000156402587891e+00,-4.309000015258789062e+00,-5.677999973297119141e+00,-6.873000144958496094e+00,-7.434999942779541016e+00,-7.491000175476074219e+00,-7.287000179290771484e+00,-3.687999963760375977e+00,-4.657999992370605469e+00,-6.824999809265136719e+00,-7.367000102996826172e+00,-6.964000225067138672e+00,-7.054999828338623047e+00,-7.092999935150146484e+00,-4.537000179290771484e+00,-6.607999801635742188e+00,-7.132999897003173828e+00,-7.000000000000000000e+00,-6.699999809265136719e+00,-6.445000171661376953e+00,-6.710000038146972656e+00
2.018000000000000000e+03,1.000000000000000000e+00,7.000000000000000000e+00,-2.309000015258789062e+00,-2.473999977111816406e+00,-2.388000011444091797e+00,-2.506000041961669922e+00,-2.398000001907348633e+00,-2.687000036239624023e+00,-2.588000059127807617e+00,-2.417000055313110352e+00,-2.635999917984008789e+00,-2.542999982833862305e+00,-2.780999898910522461e+00,-2.755000114440917969e+00,-2.755000114440917969e+00,-2.815999984741210938e+00,-2.434999942779541016e+00,-2.687999963760375977e+00,-2.555999994277954102e+00,-2.867000102996826172e+00,-2.798000097274780273e+00,-2.880000114440917969e+00,-2.990999937057495117e+00,-2.510999917984008789e+00,-2.318000078201293945e+00,-2.782999992370605469e+00,-3.108000040054321289e+00,-3.210999965667724609e+00,-3.201999902725219727e+00,-3.286999940872192383e+00,-2.438999891281127930e+00,-2.219000101089477539e+00,-2.608000040054321289e+00,-3.009000062942504883e+00,-3.331000089645385742e+00,-3.665999889373779297e+00,-3.868999958038330078e+00,-2.141000032424926758e+00,-2.358000040054321289e+00,-2.946000099182128906e+00,-3.201999902725219727e+00,-3.266999959945678711e+00,-3.608999967575073242e+00,-3.885999917984008789e+00,-2.359999895095825195e+00,-2.757999897003173828e+00,-2.900000095367431641e+00,-3.075000047683715820e+00,-3.132999897003173828e+00,-3.130000114440917969e+00,-3.262000083923339844e+00
2.018000000000000000e+03,1.000000000000000000e+00,8.000000000000000000e+00,5.741000175476074219e+00,5.092000007629394531e+00,5.295000076293945312e+00,4.926000118255615234e+00,5.124000072479248047e+00,4.162000179290771484e+00,4.196000099182128906e+00,5.177999973297119141e+00,4.580999851226806641e+00,4.791999816894531250e+00,4.316999912261962891e+00,4.251999855041503906e+00,4.085000038146972656e+00,3.826999902725219727e+00,4.830999851226806641e+00,4.296000003814697266e+00,4.650000095367431641e+00,4.109000205993652344e+00,4.086999893188476562e+00,3.826999902725219727e+00,3.483000040054321289e+00,4.489999771118164062e+00,4.949999809265136719e+00,4.083000183105468750e+00,3.588000059127807617e+00,3.344000101089477539e+00,3.262000083923339844e+00,3.002000093460083008e+00,4.548999786376953125e+00,5.067999839782714844e+00,4.283999919891357422e+00,3.486000061035156250e+00,2.934999942779541016e+00,2.448999881744384766e+00,2.240000009536743164e+00,5.304999828338623047e+00,4.715000152587890625e+00,3.436000108718872070e+00,2.986999988555908203e+00,2.869999885559082031e+00,2.392999887466430664e+00,2.115999937057495117e+00,4.781000137329101562e+00,3.509000062942504883e+00,3.148000001907348633e+00,2.997999906539916992e+00,2.862999916076660156e+00,2.654999971389770508e+00,2.224999904632568359e+00
2.018000000000000000e+03,1.000000000000000000e+00,9.000000000000000000e+00,5.743999958038330078e+00,5.918000221252441406e+00,5.787000179290771484e+00,6.094999790191650391e+00,5.804999828338623047e+00,6.468999862670898438e+00,6.160999774932861328e+00,5.831999778747558594e+00,6.310999870300292969e+00,6.342000007629394531e+00,6.729000091552734375e+00,6.649000167846679688e+00,6.322999954223632812e+00,6.151000022888183594e+00,5.962999820709228516e+00,6.361999988555908203e+00,6.264999866485595703e+00,6.811999797821044922e+00,6.564000129699707031e+00,6.211999893188476562e+00,5.894999980926513672e+00,5.897999763488769531e+00,5.644000053405761719e+00,6.234000205993652344e+00,6.428999900817871094e+00,6.267000198364257812e+00,5.882999897003173828e+00,5.508999824523925781e+00,5.721000194549560547e+00,5.498000144958496094e+00,5.692999839782714844e+00,5.876999855041503906e+00,5.741000175476074219e+00,5.308000087738037109e+00,4.986999988555908203e+00,5.421999931335449219e+00,5.471000194549560547e+00,5.741000175476074219e+00,5.722000122070312500e+00,5.348000049591064453e+00,4.955999851226806641e+00,4.729000091552734375e+00,5.488999843597412109e+00,5.633999824523925781e+00,5.677999973297119141e+00,5.458000183105468750e+00,5.178999900817871094e+00,4.874000072479248047e+00,4.710000038146972656e+00
2.018000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+01,1.115699958801269531e+01,1.104300022125244141e+01,1.097799968719482422e+01,1.105300045013427734e+01,1.091399955749511719e+01,1.111299991607666016e+01,1.093999958038330078e+01,1.114900016784667969e+01,1.122299957275390625e+01,1.127900028228759766e+01,1.134000015258789062e+01,1.130200004577636719e+01,1.110599994659423828e+01,1.094299983978271484e+01,1.125699996948242188e+01,1.118700027465820312e+01,1.129199981689453125e+01,1.139799976348876953e+01,1.127499961853027344e+01,1.105599975585937500e+01,1.084399986267089844e+01,1.115100002288818359e+01,1.128999996185302734e+01,1.121199989318847656e+01,1.113199996948242188e+01,1.108300018310546875e+01,1.087399959564208984e+01,1.063899993896484375e+01,1.122399997711181641e+01,1.139400005340576172e+01,1.111800003051757812e+01,1.095600032806396484e+01,1.080599975585937500e+01,1.052499961853027344e+01,1.033600044250488281e+01,1.162899971008300781e+01,1.131000041961669922e+01,1.085799980163574219e+01,1.072099971771240234e+01,1.064400005340576172e+01,1.041699981689453125e+01,1.025500011444091797e+01,1.141800022125244141e+01,1.081099987030029297e+01,1.070199966430664062e+01,1.068500041961669922e+01,1.061400032043457031e+01,1.046100044250488281e+01,1.046899986267089844e+01
